date,sender,emoji,unicode
2024-09-19,Rio,:heart_suit:,U+2665
2024-09-20,Mariam,🥺,U+1F97A
2024-09-20,Mariam,😊,U+1F60A
2024-09-20,Mariam,:heart_suit:,U+2665
2024-09-20,Mariam,🥲,U+1F972
2024-09-20,Mariam,🥲,U+1F972
2024-09-20,Mariam,😭,U+1F62D
2024-09-20,Mariam,😭,U+1F62D
2024-09-20,Mariam,😭,U+1F62D
2024-09-20,Mariam,😂,U+1F602
2024-09-20,Mariam,😂,U+1F602
2024-09-20,Mariam,😂,U+1F602
2024-09-20,Mariam,😭,U+1F62D
2024-09-20,Mariam,😭,U+1F62D
2024-09-20,Mariam,😭,U+1F62D
2024-09-20,Mariam,😭,U+1F62D
2024-09-20,Mariam,😊,U+1F60A
2024-09-20,Mariam,😂,U+1F602
2024-09-20,Mariam,😂,U+1F602
2024-09-20,Mariam,😂,U+1F602
2024-09-20,Rio,:heart_suit:,U+2665
2024-09-20,Rio,🥺,U+1F97A
2024-09-20,Rio,:heart_suit:,U+2665
2024-09-20,Rio,🪁,U+1FA81
2024-09-20,Rio,🥺,U+1F97A
2024-09-20,Rio,🐞,U+1F41E
2024-09-20,Rio,😂,U+1F602
2024-09-20,Rio,😂,U+1F602
2024-09-20,Rio,🐠,U+1F420
2024-09-20,Rio,😂,U+1F602
2024-09-20,Rio,:smiling_face:,U+263A
2024-09-20,Rio,😬,U+1F62C
2024-09-20,Rio,🥲,U+1F972
2024-09-22,Mariam,🥺,U+1F97A
2024-09-22,Mariam,🥲,U+1F972
2024-09-22,Mariam,😂,U+1F602
2024-09-22,Mariam,😂,U+1F602
2024-09-22,Mariam,😂,U+1F602
2024-09-22,Mariam,🥺,U+1F97A
2024-09-22,Mariam,🥺,U+1F97A
2024-09-22,Mariam,😂,U+1F602
2024-09-22,Mariam,😂,U+1F602
2024-09-22,Mariam,😂,U+1F602
2024-09-22,Mariam,✨,U+2728
2024-09-22,Mariam,✨,U+2728
2024-09-22,Mariam,😏,U+1F60F
2024-09-22,Mariam,😂,U+1F602
2024-09-22,Mariam,😂,U+1F602
2024-09-22,Mariam,😂,U+1F602
2024-09-22,Mariam,😂,U+1F602
2024-09-22,Mariam,😂,U+1F602
2024-09-22,Mariam,😂,U+1F602
2024-09-22,Mariam,😂,U+1F602
2024-09-22,Mariam,🥺,U+1F97A
2024-09-22,Mariam,🥺,U+1F97A
2024-09-22,Mariam,🥺,U+1F97A
2024-09-22,Mariam,🥺,U+1F97A
2024-09-22,Mariam,😭,U+1F62D
2024-09-22,Mariam,🥺,U+1F97A
2024-09-22,Mariam,🦙,U+1F999
2024-09-22,Mariam,:heart_suit:,U+2665
2024-09-22,Rio,😂,U+1F602
2024-09-22,Rio,😂,U+1F602
2024-09-22,Rio,😂,U+1F602
2024-09-22,Rio,🥺,U+1F97A
2024-09-22,Rio,:heart_suit:,U+2665
2024-09-22,Rio,:heart_suit:,U+2665
2024-09-22,Rio,😂,U+1F602
2024-09-22,Rio,😂,U+1F602
2024-09-22,Rio,😂,U+1F602
2024-09-22,Rio,😂,U+1F602
2024-09-22,Rio,🥰,U+1F970
2024-09-22,Rio,👌,U+1F44C
2024-09-22,Rio,🏻,U+1F3FB
2024-09-22,Rio,😬,U+1F62C
2024-09-22,Rio,:smiling_face:,U+263A
2024-09-22,Rio,🥺,U+1F97A
2024-09-22,Rio,😂,U+1F602
2024-09-22,Rio,😂,U+1F602
2024-09-22,Rio,😂,U+1F602
2024-09-22,Rio,🐑,U+1F411
2024-09-22,Rio,🐑,U+1F411
2024-09-22,Rio,😌,U+1F60C
2024-09-22,Rio,:smiling_face:,U+263A
2024-09-22,Rio,🥰,U+1F970
2024-09-22,Rio,:heart_suit:,U+2665
2024-09-22,Rio,✨,U+2728
2024-09-22,Rio,🥰,U+1F970
2024-09-22,Rio,🦙,U+1F999
2024-09-22,Rio,:heart_suit:,U+2665
2024-09-22,Rio,:heart_suit:,U+2665
2024-09-22,Rio,:heart_suit:,U+2665
2024-09-23,Mariam,😂,U+1F602
2024-09-23,Mariam,😂,U+1F602
2024-09-23,Mariam,😂,U+1F602
2024-09-23,Mariam,😂,U+1F602
2024-09-23,Mariam,😭,U+1F62D
2024-09-23,Mariam,😭,U+1F62D
2024-09-23,Mariam,🥲,U+1F972
2024-09-23,Mariam,🥲,U+1F972
2024-09-23,Mariam,🥺,U+1F97A
2024-09-23,Mariam,😂,U+1F602
2024-09-23,Mariam,:heart_suit:,U+2665
2024-09-23,Mariam,:heart_suit:,U+2665
2024-09-23,Mariam,:heart_suit:,U+2665
2024-09-23,Mariam,:face_holding_back_tears:,U+1F979
2024-09-23,Mariam,:face_holding_back_tears:,U+1F979
2024-09-23,Mariam,:face_holding_back_tears:,U+1F979
2024-09-23,Mariam,:face_holding_back_tears:,U+1F979
2024-09-23,Mariam,😳,U+1F633
2024-09-23,Mariam,😳,U+1F633
2024-09-23,Mariam,😳,U+1F633
2024-09-23,Mariam,:melting_face:,U+1FAE0
2024-09-23,Mariam,:melting_face:,U+1FAE0
2024-09-23,Mariam,:melting_face:,U+1FAE0
2024-09-23,Mariam,:melting_face:,U+1FAE0
2024-09-23,Mariam,:melting_face:,U+1FAE0
2024-09-23,Mariam,:melting_face:,U+1FAE0
2024-09-23,Mariam,😳,U+1F633
2024-09-23,Mariam,😳,U+1F633
2024-09-23,Mariam,😳,U+1F633
2024-09-23,Mariam,😭,U+1F62D
2024-09-23,Mariam,😭,U+1F62D
2024-09-23,Mariam,😭,U+1F62D
2024-09-23,Mariam,😭,U+1F62D
2024-09-23,Mariam,🥺,U+1F97A
2024-09-23,Mariam,🥄,U+1F944
2024-09-23,Mariam,🥄,U+1F944
2024-09-23,Mariam,😂,U+1F602
2024-09-23,Mariam,😂,U+1F602
2024-09-23,Mariam,😂,U+1F602
2024-09-23,Mariam,😏,U+1F60F
2024-09-23,Mariam,🥺,U+1F97A
2024-09-23,Mariam,🥺,U+1F97A
2024-09-23,Mariam,🥺,U+1F97A
2024-09-23,Mariam,😳,U+1F633
2024-09-23,Mariam,:face_with_peeking_eye:,U+1FAE3
2024-09-23,Mariam,:heart_suit:,U+2665
2024-09-23,Mariam,:hand_with_index_finger_and_thumb_crossed:,U+1FAF0
2024-09-23,Mariam,:hand_with_index_finger_and_thumb_crossed:,U+1FAF0
2024-09-23,Mariam,:hand_with_index_finger_and_thumb_crossed:,U+1FAF0
2024-09-23,Mariam,:hand_with_index_finger_and_thumb_crossed:,U+1FAF0
2024-09-23,Rio,😂,U+1F602
2024-09-23,Rio,😂,U+1F602
2024-09-23,Rio,😂,U+1F602
2024-09-23,Rio,😂,U+1F602
2024-09-23,Rio,:melting_face:,U+1FAE0
2024-09-23,Rio,😌,U+1F60C
2024-09-23,Rio,😂,U+1F602
2024-09-23,Rio,😂,U+1F602
2024-09-23,Rio,😂,U+1F602
2024-09-23,Rio,😂,U+1F602
2024-09-23,Rio,😂,U+1F602
2024-09-23,Rio,😂,U+1F602
2024-09-23,Rio,😂,U+1F602
2024-09-23,Rio,😂,U+1F602
2024-09-23,Rio,😂,U+1F602
2024-09-23,Rio,:smiling_face:,U+263A
2024-09-23,Rio,:heart_suit:,U+2665
2024-09-23,Rio,:heart_suit:,U+2665
2024-09-23,Rio,:face_with_peeking_eye:,U+1FAE3
2024-09-23,Rio,🥺,U+1F97A
2024-09-23,Rio,:melting_face:,U+1FAE0
2024-09-23,Rio,:melting_face:,U+1FAE0
2024-09-23,Rio,:melting_face:,U+1FAE0
2024-09-23,Rio,🥺,U+1F97A
2024-09-23,Rio,✨,U+2728
2024-09-23,Rio,🥺,U+1F97A
2024-09-23,Rio,:melting_face:,U+1FAE0
2024-09-23,Rio,:heart_suit:,U+2665
2024-09-23,Rio,:heart_suit:,U+2665
2024-09-23,Rio,:heart_suit:,U+2665
2024-09-23,Rio,:heart_suit:,U+2665
2024-09-23,Rio,🥺,U+1F97A
2024-09-23,Rio,:heart_suit:,U+2665
2024-09-23,Rio,🥺,U+1F97A
2024-09-23,Rio,🥺,U+1F97A
2024-09-23,Rio,🥺,U+1F97A
2024-09-23,Rio,🥺,U+1F97A
2024-09-23,Rio,🥺,U+1F97A
2024-09-23,Rio,🥺,U+1F97A
2024-09-23,Rio,🥺,U+1F97A
2024-09-23,Rio,🥺,U+1F97A
2024-09-23,Rio,🥺,U+1F97A
2024-09-23,Rio,:heart_suit:,U+2665
2024-09-23,Rio,:heart_suit:,U+2665
2024-09-23,Rio,:smiling_face:,U+263A
2024-09-23,Rio,:smiling_face:,U+263A
2024-09-23,Rio,😂,U+1F602
2024-09-23,Rio,😂,U+1F602
2024-09-23,Rio,😂,U+1F602
2024-09-23,Rio,😏,U+1F60F
2024-09-23,Rio,:heart_suit:,U+2665
2024-09-23,Rio,:heart_suit:,U+2665
2024-09-23,Rio,🥺,U+1F97A
2024-09-23,Rio,🥺,U+1F97A
2024-09-23,Rio,🥺,U+1F97A
2024-09-23,Rio,🥺,U+1F97A
2024-09-23,Rio,👃,U+1F443
2024-09-23,Rio,🏻,U+1F3FB
2024-09-23,Rio,:heart_suit:,U+2665
2024-09-23,Rio,🌙,U+1F319
2024-09-23,Rio,:hand_with_index_finger_and_thumb_crossed:,U+1FAF0
2024-09-24,Mariam,:heart_suit:,U+2665
2024-09-24,Mariam,🦙,U+1F999
2024-09-24,Mariam,:mirror_ball:,U+1FAA9
2024-09-24,Mariam,:heart_suit:,U+2665
2024-09-24,Mariam,:mirror_ball:,U+1FAA9
2024-09-24,Mariam,😭,U+1F62D
2024-09-24,Mariam,🥺,U+1F97A
2024-09-24,Mariam,:heart_suit:,U+2665
2024-09-24,Rio,☀,U+2600
2024-09-24,Rio,:heart_suit:,U+2665
2024-09-24,Rio,🥲,U+1F972
2024-09-24,Rio,🥺,U+1F97A
2024-09-24,Rio,:heart_suit:,U+2665
2024-09-25,Mariam,😂,U+1F602
2024-09-25,Mariam,😂,U+1F602
2024-09-25,Mariam,:face_with_peeking_eye:,U+1FAE3
2024-09-25,Mariam,:heart_suit:,U+2665
2024-09-25,Mariam,😳,U+1F633
2024-09-25,Mariam,👀,U+1F440
2024-09-25,Mariam,😂,U+1F602
2024-09-25,Mariam,😂,U+1F602
2024-09-25,Mariam,:heart_suit:,U+2665
2024-09-25,Mariam,:face_with_peeking_eye:,U+1FAE3
2024-09-25,Mariam,😂,U+1F602
2024-09-25,Mariam,:mirror_ball:,U+1FAA9
2024-09-25,Mariam,🦙,U+1F999
2024-09-25,Mariam,🤯,U+1F92F
2024-09-25,Mariam,:face_holding_back_tears:,U+1F979
2024-09-25,Mariam,:heart_suit:,U+2665
2024-09-25,Mariam,:heart_suit:,U+2665
2024-09-25,Mariam,:heart_suit:,U+2665
2024-09-25,Mariam,:heart_suit:,U+2665
2024-09-25,Rio,🥺,U+1F97A
2024-09-25,Rio,🥰,U+1F970
2024-09-25,Rio,😂,U+1F602
2024-09-25,Rio,😏,U+1F60F
2024-09-25,Rio,🦙,U+1F999
2024-09-25,Rio,:mirror_ball:,U+1FAA9
2024-09-25,Rio,🎫,U+1F3AB
2024-09-25,Rio,🎫,U+1F3AB
2024-09-25,Rio,😂,U+1F602
2024-09-25,Rio,🥺,U+1F97A
2024-09-25,Rio,😬,U+1F62C
2024-09-25,Rio,😬,U+1F62C
2024-09-25,Rio,😌,U+1F60C
2024-09-25,Rio,:mirror_ball:,U+1FAA9
2024-09-25,Rio,😂,U+1F602
2024-09-25,Rio,:mirror_ball:,U+1FAA9
2024-09-25,Rio,🥺,U+1F97A
2024-09-25,Rio,:heart_suit:,U+2665
2024-09-25,Rio,:heart_suit:,U+2665
2024-09-25,Rio,:heart_suit:,U+2665
2024-09-26,Mariam,:face_holding_back_tears:,U+1F979
2024-09-26,Mariam,:heart_suit:,U+2665
2024-09-26,Mariam,:hand_with_index_finger_and_thumb_crossed:,U+1FAF0
2024-09-26,Mariam,:mirror_ball:,U+1FAA9
2024-09-26,Mariam,🦙,U+1F999
2024-09-26,Mariam,:heart_suit:,U+2665
2024-09-26,Mariam,:heart_suit:,U+2665
2024-09-26,Mariam,:heart_suit:,U+2665
2024-09-26,Mariam,🍐,U+1F350
2024-09-26,Mariam,🥰,U+1F970
2024-09-26,Mariam,:heart_suit:,U+2665
2024-09-26,Mariam,😂,U+1F602
2024-09-26,Mariam,😂,U+1F602
2024-09-26,Mariam,😂,U+1F602
2024-09-26,Mariam,😂,U+1F602
2024-09-26,Rio,:heart_suit:,U+2665
2024-09-26,Rio,:heart_suit:,U+2665
2024-09-26,Rio,:heart_suit:,U+2665
2024-09-26,Rio,:smiling_face:,U+263A
2024-09-26,Rio,☀,U+2600
2024-09-26,Rio,:smiling_face:,U+263A
2024-09-27,Mariam,:heart_suit:,U+2665
2024-09-27,Mariam,😂,U+1F602
2024-09-27,Mariam,😂,U+1F602
2024-09-27,Mariam,😂,U+1F602
2024-09-27,Mariam,🥺,U+1F97A
2024-09-27,Mariam,🥰,U+1F970
2024-09-27,Mariam,🙏,U+1F64F
2024-09-27,Mariam,:heart_suit:,U+2665
2024-09-27,Rio,😌,U+1F60C
2024-09-27,Rio,:heart_suit:,U+2665
2024-09-27,Rio,🤦,U+1F926
2024-09-27,Rio,🏻,U+1F3FB
2024-09-27,Rio,:heart_suit:,U+2665
2024-09-28,Mariam,:heart_suit:,U+2665
2024-09-28,Mariam,😂,U+1F602
2024-09-28,Mariam,🥲,U+1F972
2024-09-28,Mariam,:heart_suit:,U+2665
2024-09-28,Mariam,:heart_suit:,U+2665
2024-09-28,Mariam,:heart_suit:,U+2665
2024-09-28,Mariam,:heart_suit:,U+2665
2024-09-28,Mariam,🥲,U+1F972
2024-09-28,Mariam,😇,U+1F607
2024-09-28,Mariam,:heart_suit:,U+2665
2024-09-28,Mariam,🥺,U+1F97A
2024-09-28,Mariam,🥺,U+1F97A
2024-09-28,Mariam,🥺,U+1F97A
2024-09-28,Mariam,😭,U+1F62D
2024-09-28,Mariam,😭,U+1F62D
2024-09-28,Rio,😅,U+1F605
2024-09-28,Rio,:heart_suit:,U+2665
2024-09-28,Rio,:heart_suit:,U+2665
2024-09-28,Rio,🥺,U+1F97A
2024-09-28,Rio,🥺,U+1F97A
2024-09-28,Rio,🥺,U+1F97A
2024-09-28,Rio,🥺,U+1F97A
2024-09-29,Mariam,😂,U+1F602
2024-09-29,Mariam,😂,U+1F602
2024-09-29,Mariam,😂,U+1F602
2024-09-29,Mariam,😂,U+1F602
2024-09-29,Mariam,🥲,U+1F972
2024-09-29,Mariam,🥰,U+1F970
2024-09-29,Mariam,:face_with_peeking_eye:,U+1FAE3
2024-09-29,Mariam,🥲,U+1F972
2024-09-29,Mariam,:face_with_peeking_eye:,U+1FAE3
2024-09-29,Mariam,🥲,U+1F972
2024-09-29,Mariam,😭,U+1F62D
2024-09-29,Mariam,😂,U+1F602
2024-09-29,Mariam,😂,U+1F602
2024-09-29,Mariam,:heart_suit:,U+2665
2024-09-29,Mariam,:mirror_ball:,U+1FAA9
2024-09-29,Mariam,🦙,U+1F999
2024-09-29,Mariam,:heart_suit:,U+2665
2024-09-29,Mariam,:heart_suit:,U+2665
2024-09-29,Mariam,:heart_suit:,U+2665
2024-09-29,Mariam,:heart_suit:,U+2665
2024-09-29,Mariam,:heart_suit:,U+2665
2024-09-29,Rio,🥺,U+1F97A
2024-09-29,Rio,🥺,U+1F97A
2024-09-29,Rio,🥺,U+1F97A
2024-09-29,Rio,😌,U+1F60C
2024-09-29,Rio,🦐,U+1F990
2024-09-29,Rio,🦝,U+1F99D
2024-09-29,Rio,💛,U+1F49B
2024-09-29,Rio,📦,U+1F4E6
2024-09-29,Rio,😂,U+1F602
2024-09-29,Rio,🥲,U+1F972
2024-09-29,Rio,🥺,U+1F97A
2024-09-29,Rio,😂,U+1F602
2024-09-29,Rio,😬,U+1F62C
2024-09-29,Rio,:smiling_face:,U+263A
2024-09-29,Rio,:heart_suit:,U+2665
2024-09-29,Rio,🥺,U+1F97A
2024-09-29,Rio,🥜,U+1F95C
2024-09-30,Mariam,:heart_suit:,U+2665
2024-09-30,Rio,🥰,U+1F970
2024-09-30,Rio,:heart_suit:,U+2665
2024-09-30,Rio,🥺,U+1F97A
2024-09-30,Rio,😍,U+1F60D
2024-10-01,Mariam,🥲,U+1F972
2024-10-01,Mariam,🥲,U+1F972
2024-10-01,Mariam,😂,U+1F602
2024-10-01,Mariam,😭,U+1F62D
2024-10-01,Mariam,🥺,U+1F97A
2024-10-01,Mariam,😂,U+1F602
2024-10-01,Mariam,😂,U+1F602
2024-10-01,Mariam,🥲,U+1F972
2024-10-01,Mariam,🥲,U+1F972
2024-10-01,Mariam,🥲,U+1F972
2024-10-01,Mariam,🥲,U+1F972
2024-10-01,Mariam,:heart_suit:,U+2665
2024-10-01,Mariam,:heart_suit:,U+2665
2024-10-01,Mariam,:heart_suit:,U+2665
2024-10-01,Mariam,:heart_suit:,U+2665
2024-10-01,Mariam,🦝,U+1F99D
2024-10-01,Mariam,🦝,U+1F99D
2024-10-01,Mariam,🦝,U+1F99D
2024-10-01,Mariam,:face_holding_back_tears:,U+1F979
2024-10-01,Rio,🍑,U+1F351
2024-10-01,Rio,🥲,U+1F972
2024-10-01,Rio,🥰,U+1F970
2024-10-01,Rio,😂,U+1F602
2024-10-01,Rio,🥲,U+1F972
2024-10-01,Rio,😂,U+1F602
2024-10-01,Rio,🥺,U+1F97A
2024-10-01,Rio,:heart_suit:,U+2665
2024-10-01,Rio,🥺,U+1F97A
2024-10-01,Rio,:smiling_face:,U+263A
2024-10-01,Rio,🥺,U+1F97A
2024-10-01,Rio,:heart_suit:,U+2665
2024-10-01,Rio,😂,U+1F602
2024-10-01,Rio,🌙,U+1F319
2024-10-01,Rio,:heart_suit:,U+2665
2024-10-02,Mariam,:heart_suit:,U+2665
2024-10-02,Mariam,:heart_suit:,U+2665
2024-10-02,Mariam,😂,U+1F602
2024-10-02,Mariam,😂,U+1F602
2024-10-02,Mariam,🥺,U+1F97A
2024-10-02,Mariam,😂,U+1F602
2024-10-02,Mariam,😂,U+1F602
2024-10-02,Mariam,😂,U+1F602
2024-10-02,Mariam,🥺,U+1F97A
2024-10-02,Mariam,:heart_suit:,U+2665
2024-10-02,Rio,:heart_suit:,U+2665
2024-10-02,Rio,😂,U+1F602
2024-10-02,Rio,🥰,U+1F970
2024-10-02,Rio,🥺,U+1F97A
2024-10-02,Rio,:smiling_face:,U+263A
2024-10-02,Rio,😂,U+1F602
2024-10-02,Rio,🥺,U+1F97A
2024-10-02,Rio,:heart_suit:,U+2665
2024-10-02,Rio,🥺,U+1F97A
2024-10-02,Rio,😂,U+1F602
2024-10-02,Rio,:heart_suit:,U+2665
2024-10-03,Mariam,:heart_suit:,U+2665
2024-10-03,Mariam,🥲,U+1F972
2024-10-03,Mariam,:heart_suit:,U+2665
2024-10-03,Mariam,😶,U+1F636
2024-10-03,Mariam,😊,U+1F60A
2024-10-03,Mariam,😇,U+1F607
2024-10-03,Mariam,👀,U+1F440
2024-10-03,Mariam,😂,U+1F602
2024-10-03,Mariam,😂,U+1F602
2024-10-03,Mariam,😂,U+1F602
2024-10-03,Mariam,😇,U+1F607
2024-10-03,Mariam,🥲,U+1F972
2024-10-03,Mariam,🥲,U+1F972
2024-10-03,Rio,:heart_suit:,U+2665
2024-10-03,Rio,🙄,U+1F644
2024-10-03,Rio,😌,U+1F60C
2024-10-03,Rio,😂,U+1F602
2024-10-03,Rio,🥲,U+1F972
2024-10-03,Rio,😌,U+1F60C
2024-10-04,Mariam,😻,U+1F63B
2024-10-04,Mariam,🥰,U+1F970
2024-10-04,Mariam,:heart_suit:,U+2665
2024-10-04,Mariam,🥰,U+1F970
2024-10-04,Rio,🥰,U+1F970
2024-10-04,Rio,:smiling_face:,U+263A
2024-10-04,Rio,:heart_suit:,U+2665
2024-10-04,Rio,🥺,U+1F97A
2024-10-04,Rio,🥺,U+1F97A
2024-10-04,Rio,🥺,U+1F97A
2024-10-04,Rio,:heart_suit:,U+2665
2024-10-04,Rio,😌,U+1F60C
2024-10-05,Mariam,😂,U+1F602
2024-10-05,Mariam,😂,U+1F602
2024-10-05,Mariam,😂,U+1F602
2024-10-05,Mariam,😂,U+1F602
2024-10-05,Mariam,😂,U+1F602
2024-10-05,Mariam,😂,U+1F602
2024-10-05,Mariam,😂,U+1F602
2024-10-05,Mariam,😂,U+1F602
2024-10-05,Mariam,:face_holding_back_tears:,U+1F979
2024-10-05,Mariam,:face_holding_back_tears:,U+1F979
2024-10-05,Mariam,:face_holding_back_tears:,U+1F979
2024-10-05,Mariam,🥰,U+1F970
2024-10-05,Mariam,🥰,U+1F970
2024-10-05,Mariam,:heart_suit:,U+2665
2024-10-05,Mariam,:heart_suit:,U+2665
2024-10-05,Mariam,:heart_suit:,U+2665
2024-10-05,Mariam,😂,U+1F602
2024-10-05,Mariam,😂,U+1F602
2024-10-05,Rio,😌,U+1F60C
2024-10-05,Rio,🤦,U+1F926
2024-10-05,Rio,🏻,U+1F3FB
2024-10-05,Rio,😂,U+1F602
2024-10-05,Rio,😂,U+1F602
2024-10-05,Rio,🥺,U+1F97A
2024-10-05,Rio,:smiling_face:,U+263A
2024-10-05,Rio,🥺,U+1F97A
2024-10-05,Rio,🥺,U+1F97A
2024-10-05,Rio,:heart_suit:,U+2665
2024-10-06,Mariam,🐎,U+1F40E
2024-10-06,Mariam,🥲,U+1F972
2024-10-06,Mariam,:heart_suit:,U+2665
2024-10-06,Mariam,:face_holding_back_tears:,U+1F979
2024-10-06,Mariam,😂,U+1F602
2024-10-06,Mariam,:heart_suit:,U+2665
2024-10-06,Mariam,😭,U+1F62D
2024-10-06,Mariam,😭,U+1F62D
2024-10-06,Mariam,😂,U+1F602
2024-10-06,Mariam,😂,U+1F602
2024-10-06,Mariam,😂,U+1F602
2024-10-06,Mariam,😂,U+1F602
2024-10-06,Mariam,😂,U+1F602
2024-10-06,Rio,:heart_suit:,U+2665
2024-10-06,Rio,:heart_suit:,U+2665
2024-10-06,Rio,😂,U+1F602
2024-10-06,Rio,:smiling_face:,U+263A
2024-10-06,Rio,😍,U+1F60D
2024-10-06,Rio,🤤,U+1F924
2024-10-06,Rio,:heart_suit:,U+2665
2024-10-06,Rio,:smiling_face:,U+263A
2024-10-07,Mariam,😔,U+1F614
2024-10-07,Mariam,🫂,U+1FAC2
2024-10-07,Mariam,🫂,U+1FAC2
2024-10-07,Mariam,🫂,U+1FAC2
2024-10-07,Mariam,🥺,U+1F97A
2024-10-07,Mariam,:heart_suit:,U+2665
2024-10-07,Mariam,😂,U+1F602
2024-10-07,Mariam,😌,U+1F60C
2024-10-07,Mariam,😂,U+1F602
2024-10-07,Mariam,😂,U+1F602
2024-10-07,Mariam,😂,U+1F602
2024-10-07,Mariam,🥲,U+1F972
2024-10-07,Mariam,😂,U+1F602
2024-10-07,Mariam,😂,U+1F602
2024-10-07,Mariam,😌,U+1F60C
2024-10-07,Mariam,:heart_suit:,U+2665
2024-10-07,Mariam,🫂,U+1FAC2
2024-10-07,Rio,🥺,U+1F97A
2024-10-07,Rio,:heart_suit:,U+2665
2024-10-07,Rio,🥰,U+1F970
2024-10-07,Rio,🥺,U+1F97A
2024-10-07,Rio,😂,U+1F602
2024-10-07,Rio,:heart_suit:,U+2665
2024-10-08,Mariam,:heart_suit:,U+2665
2024-10-08,Mariam,😂,U+1F602
2024-10-08,Mariam,😂,U+1F602
2024-10-08,Mariam,😂,U+1F602
2024-10-08,Mariam,:heart_suit:,U+2665
2024-10-08,Mariam,😂,U+1F602
2024-10-08,Mariam,😂,U+1F602
2024-10-08,Mariam,😂,U+1F602
2024-10-08,Mariam,😂,U+1F602
2024-10-08,Mariam,😂,U+1F602
2024-10-08,Mariam,😂,U+1F602
2024-10-08,Mariam,😂,U+1F602
2024-10-08,Mariam,🥲,U+1F972
2024-10-08,Mariam,:face_with_peeking_eye:,U+1FAE3
2024-10-08,Mariam,😂,U+1F602
2024-10-08,Mariam,😭,U+1F62D
2024-10-08,Mariam,😭,U+1F62D
2024-10-08,Mariam,🥺,U+1F97A
2024-10-08,Mariam,🥺,U+1F97A
2024-10-08,Mariam,🥺,U+1F97A
2024-10-08,Mariam,🥺,U+1F97A
2024-10-08,Mariam,:heart_suit:,U+2665
2024-10-08,Mariam,🙊,U+1F64A
2024-10-08,Rio,🥰,U+1F970
2024-10-08,Rio,😂,U+1F602
2024-10-08,Rio,😂,U+1F602
2024-10-08,Rio,😂,U+1F602
2024-10-08,Rio,:heart_suit:,U+2665
2024-10-08,Rio,:heart_suit:,U+2665
2024-10-08,Rio,😌,U+1F60C
2024-10-08,Rio,:heart_suit:,U+2665
2024-10-08,Rio,😂,U+1F602
2024-10-08,Rio,🥺,U+1F97A
2024-10-08,Rio,:heart_suit:,U+2665
2024-10-08,Rio,😂,U+1F602
2024-10-08,Rio,😂,U+1F602
2024-10-08,Rio,🥺,U+1F97A
2024-10-08,Rio,😌,U+1F60C
2024-10-08,Rio,🥺,U+1F97A
2024-10-08,Rio,:smiling_face:,U+263A
2024-10-08,Rio,😍,U+1F60D
2024-10-08,Rio,😍,U+1F60D
2024-10-08,Rio,😍,U+1F60D
2024-10-08,Rio,😂,U+1F602
2024-10-08,Rio,😂,U+1F602
2024-10-08,Rio,👌,U+1F44C
2024-10-08,Rio,🏻,U+1F3FB
2024-10-08,Rio,😂,U+1F602
2024-10-08,Rio,:heart_suit:,U+2665
2024-10-08,Rio,😌,U+1F60C
2024-10-08,Rio,:heart_suit:,U+2665
2024-10-08,Rio,:heart_suit:,U+2665
2024-10-08,Rio,:heart_suit:,U+2665
2024-10-08,Rio,:heart_suit:,U+2665
2024-10-08,Rio,:heart_suit:,U+2665
2024-10-08,Rio,🤤,U+1F924
2024-10-09,Mariam,:heart_suit:,U+2665
2024-10-09,Mariam,:heart_suit:,U+2665
2024-10-09,Mariam,:heart_suit:,U+2665
2024-10-09,Mariam,:heart_suit:,U+2665
2024-10-09,Mariam,🙊,U+1F64A
2024-10-09,Mariam,:heart_suit:,U+2665
2024-10-09,Mariam,🥲,U+1F972
2024-10-09,Mariam,😂,U+1F602
2024-10-09,Mariam,😂,U+1F602
2024-10-09,Mariam,😂,U+1F602
2024-10-09,Mariam,😂,U+1F602
2024-10-09,Mariam,🥺,U+1F97A
2024-10-09,Mariam,🥲,U+1F972
2024-10-09,Mariam,🍔,U+1F354
2024-10-09,Rio,☀,U+2600
2024-10-09,Rio,:smiling_face:,U+263A
2024-10-09,Rio,✨,U+2728
2024-10-09,Rio,🐻,U+1F43B
2024-10-09,Rio,:heart_suit:,U+2665
2024-10-09,Rio,🥲,U+1F972
2024-10-09,Rio,🤓,U+1F913
2024-10-09,Rio,📝,U+1F4DD
2024-10-09,Rio,😩,U+1F629
2024-10-09,Rio,😂,U+1F602
2024-10-09,Rio,🥲,U+1F972
2024-10-09,Rio,🥺,U+1F97A
2024-10-09,Rio,:heart_suit:,U+2665
2024-10-09,Rio,🥺,U+1F97A
2024-10-09,Rio,🥺,U+1F97A
2024-10-09,Rio,🥺,U+1F97A
2024-10-09,Rio,🥺,U+1F97A
2024-10-09,Rio,🤓,U+1F913
2024-10-09,Rio,😌,U+1F60C
2024-10-09,Rio,🍔,U+1F354
2024-10-10,Mariam,😂,U+1F602
2024-10-10,Mariam,😂,U+1F602
2024-10-10,Mariam,😂,U+1F602
2024-10-10,Mariam,😂,U+1F602
2024-10-10,Mariam,😂,U+1F602
2024-10-10,Rio,😂,U+1F602
2024-10-10,Rio,😂,U+1F602
2024-10-10,Rio,😂,U+1F602
2024-10-10,Rio,🥺,U+1F97A
2024-10-10,Rio,🥺,U+1F97A
2024-10-11,Mariam,:heart_suit:,U+2665
2024-10-11,Mariam,:heart_suit:,U+2665
