date,sender,emoji,unicode
2024-11-20,Rio,🥲,U+1F972
2024-11-20,Rio,🥺,U+1F97A
2024-11-20,Rio,🥺,U+1F97A
2024-11-20,Rio,🥺,U+1F97A
2024-11-20,Rio,😂,U+1F602
2024-11-20,Rio,:heart_suit:,U+2665
2024-11-21,Mariam,:melting_face:,U+1FAE0
2024-11-21,Mariam,😂,U+1F602
2024-11-21,Rio,🥲,U+1F972
2024-11-22,Mariam,🥺,U+1F97A
2024-11-22,Mariam,🥺,U+1F97A
2024-11-22,Rio,🥺,U+1F97A
2024-11-23,Mariam,😂,U+1F602
2024-11-23,Mariam,😂,U+1F602
2024-11-23,Mariam,😂,U+1F602
2024-11-23,Mariam,😂,U+1F602
2024-11-23,Mariam,😂,U+1F602
2024-11-23,Rio,🥰,U+1F970
2024-11-23,Rio,:heart_suit:,U+2665
2024-11-23,Rio,🥲,U+1F972
2024-11-23,Rio,🥰,U+1F970
2024-11-23,Rio,🥲,U+1F972
2024-11-23,Rio,🥺,U+1F97A
2024-11-23,Rio,🥺,U+1F97A
2024-11-23,Rio,🥲,U+1F972
2024-11-23,Rio,😂,U+1F602
2024-11-23,Rio,:heart_suit:,U+2665
2024-11-23,Rio,:heart_suit:,U+2665
2024-11-24,Rio,💛,U+1F49B
2024-11-25,Mariam,😂,U+1F602
2024-11-25,Mariam,😂,U+1F602
2024-11-25,Mariam,😂,U+1F602
2024-11-25,Mariam,😭,U+1F62D
2024-11-25,Mariam,😭,U+1F62D
2024-11-25,Mariam,😭,U+1F62D
2024-11-25,Mariam,🥲,U+1F972
2024-11-25,Mariam,🥲,U+1F972
2024-11-25,Mariam,🥲,U+1F972
2024-11-25,Mariam,😂,U+1F602
2024-11-25,Mariam,😂,U+1F602
2024-11-25,Mariam,😂,U+1F602
2024-11-25,Mariam,🥲,U+1F972
2024-11-25,Rio,:heart_suit:,U+2665
2024-11-25,Rio,💛,U+1F49B
2024-11-25,Rio,:heart_suit:,U+2665
2024-11-25,Rio,:heart_suit:,U+2665
2024-11-25,Rio,:heart_suit:,U+2665
2024-11-25,Rio,:heart_suit:,U+2665
2024-11-25,Rio,:heart_suit:,U+2665
2024-11-25,Rio,😂,U+1F602
2024-11-25,Rio,😂,U+1F602
2024-11-25,Rio,😂,U+1F602
2024-11-25,Rio,😭,U+1F62D
2024-11-25,Rio,:heart_suit:,U+2665
2024-11-25,Rio,:heart_suit:,U+2665
2024-11-25,Rio,:heart_suit:,U+2665
2024-11-26,Mariam,🥲,U+1F972
2024-11-26,Mariam,🥲,U+1F972
2024-11-26,Mariam,🥲,U+1F972
2024-11-26,Mariam,🥲,U+1F972
2024-11-26,Mariam,😂,U+1F602
2024-11-26,Mariam,😂,U+1F602
2024-11-26,Mariam,😂,U+1F602
2024-11-26,Mariam,😂,U+1F602
2024-11-26,Mariam,🥺,U+1F97A
2024-11-26,Mariam,🥺,U+1F97A
2024-11-26,Mariam,:melting_face:,U+1FAE0
2024-11-26,Mariam,:melting_face:,U+1FAE0
2024-11-26,Mariam,:melting_face:,U+1FAE0
2024-11-26,Mariam,:melting_face:,U+1FAE0
2024-11-26,Rio,😌,U+1F60C
2024-11-26,Rio,😌,U+1F60C
2024-11-26,Rio,:heart_suit:,U+2665
2024-11-26,Rio,🥲,U+1F972
2024-11-26,Rio,🥲,U+1F972
2024-11-26,Rio,🥲,U+1F972
2024-11-26,Rio,🥺,U+1F97A
2024-11-26,Rio,:heart_suit:,U+2665
2024-11-26,Rio,😂,U+1F602
2024-11-26,Rio,😂,U+1F602
2024-11-26,Rio,:heart_suit:,U+2665
2024-11-26,Rio,😌,U+1F60C
2024-11-27,Mariam,😂,U+1F602
2024-11-27,Mariam,😂,U+1F602
2024-11-27,Mariam,😂,U+1F602
2024-11-27,Mariam,😂,U+1F602
2024-11-27,Mariam,:melting_face:,U+1FAE0
2024-11-27,Mariam,:melting_face:,U+1FAE0
2024-11-27,Mariam,😂,U+1F602
2024-11-27,Mariam,😂,U+1F602
2024-11-27,Mariam,😂,U+1F602
2024-11-27,Mariam,😂,U+1F602
2024-11-27,Mariam,😭,U+1F62D
2024-11-27,Mariam,😭,U+1F62D
2024-11-27,Mariam,😂,U+1F602
2024-11-27,Mariam,😂,U+1F602
2024-11-27,Mariam,😂,U+1F602
2024-11-27,Mariam,😂,U+1F602
2024-11-27,Mariam,😂,U+1F602
2024-11-27,Mariam,😂,U+1F602
2024-11-27,Mariam,😂,U+1F602
2024-11-27,Mariam,😂,U+1F602
2024-11-27,Rio,🥺,U+1F97A
2024-11-27,Rio,:melting_face:,U+1FAE0
2024-11-27,Rio,🥺,U+1F97A
2024-11-27,Rio,:melting_face:,U+1FAE0
2024-11-27,Rio,:melting_face:,U+1FAE0
2024-11-27,Rio,:melting_face:,U+1FAE0
2024-11-27,Rio,:heart_suit:,U+2665
2024-11-27,Rio,🥺,U+1F97A
2024-11-27,Rio,😂,U+1F602
2024-11-27,Rio,😂,U+1F602
2024-11-27,Rio,🥺,U+1F97A
2024-11-27,Rio,💛,U+1F49B
2024-11-27,Rio,💛,U+1F49B
2024-11-27,Rio,💛,U+1F49B
2024-11-27,Rio,😌,U+1F60C
2024-11-27,Rio,🥺,U+1F97A
2024-11-27,Rio,:smiling_face:,U+263A
2024-11-27,Rio,😂,U+1F602
2024-11-27,Rio,😂,U+1F602
2024-11-27,Rio,😂,U+1F602
2024-11-27,Rio,😂,U+1F602
2024-11-27,Rio,😌,U+1F60C
2024-11-27,Rio,💛,U+1F49B
2024-11-27,Rio,:heart_suit:,U+2665
2024-11-28,Mariam,😂,U+1F602
2024-11-28,Mariam,😂,U+1F602
2024-11-28,Mariam,😂,U+1F602
2024-11-28,Mariam,😂,U+1F602
2024-11-28,Mariam,😭,U+1F62D
2024-11-28,Mariam,🥲,U+1F972
2024-11-28,Rio,🥰,U+1F970
2024-11-28,Rio,🥰,U+1F970
2024-11-28,Rio,😂,U+1F602
2024-11-28,Rio,😂,U+1F602
2024-11-28,Rio,😂,U+1F602
2024-11-28,Rio,😂,U+1F602
2024-11-28,Rio,😂,U+1F602
2024-11-28,Rio,😂,U+1F602
2024-11-28,Rio,😂,U+1F602
2024-11-28,Rio,😂,U+1F602
2024-11-28,Rio,😂,U+1F602
2024-11-28,Rio,:heart_suit:,U+2665
2024-11-28,Rio,🥺,U+1F97A
2024-11-28,Rio,🥰,U+1F970
2024-11-29,Mariam,🥲,U+1F972
2024-11-29,Mariam,😂,U+1F602
2024-11-29,Mariam,😂,U+1F602
2024-11-29,Mariam,😂,U+1F602
2024-11-29,Mariam,😭,U+1F62D
2024-11-29,Mariam,🥲,U+1F972
2024-11-29,Rio,🥲,U+1F972
2024-11-29,Rio,:heart_suit:,U+2665
2024-11-29,Rio,😂,U+1F602
2024-11-29,Rio,😂,U+1F602
2024-11-29,Rio,😂,U+1F602
2024-11-29,Rio,😂,U+1F602
2024-11-29,Rio,😂,U+1F602
2024-11-29,Rio,😂,U+1F602
2024-11-29,Rio,😂,U+1F602
2024-11-29,Rio,😂,U+1F602
2024-11-29,Rio,😂,U+1F602
2024-11-29,Rio,😂,U+1F602
2024-11-29,Rio,😂,U+1F602
2024-11-29,Rio,😂,U+1F602
2024-11-29,Rio,😂,U+1F602
2024-11-29,Rio,😂,U+1F602
2024-11-29,Rio,😂,U+1F602
2024-11-29,Rio,😂,U+1F602
2024-11-29,Rio,😂,U+1F602
2024-11-29,Rio,😂,U+1F602
2024-11-29,Rio,😂,U+1F602
2024-11-29,Rio,:heart_suit:,U+2665
2024-11-29,Rio,🥺,U+1F97A
2024-11-30,Mariam,😭,U+1F62D
2024-11-30,Mariam,😭,U+1F62D
2024-11-30,Mariam,😭,U+1F62D
2024-11-30,Mariam,😭,U+1F62D
2024-11-30,Mariam,😭,U+1F62D
2024-11-30,Mariam,😭,U+1F62D
2024-11-30,Mariam,😭,U+1F62D
2024-11-30,Mariam,😂,U+1F602
2024-11-30,Mariam,😂,U+1F602
2024-11-30,Mariam,😂,U+1F602
2024-11-30,Rio,😂,U+1F602
2024-11-30,Rio,🥺,U+1F97A
2024-11-30,Rio,🥺,U+1F97A
2024-11-30,Rio,🥺,U+1F97A
2024-11-30,Rio,🥺,U+1F97A
2024-11-30,Rio,🥺,U+1F97A
2024-11-30,Rio,🥺,U+1F97A
2024-11-30,Rio,🥺,U+1F97A
2024-11-30,Rio,🥺,U+1F97A
2024-11-30,Rio,:heart_suit:,U+2665
2024-11-30,Rio,:heart_suit:,U+2665
2024-11-30,Rio,:heart_suit:,U+2665
2024-11-30,Rio,:heart_suit:,U+2665
2024-11-30,Rio,:heart_suit:,U+2665
2024-11-30,Rio,:heart_suit:,U+2665
2024-11-30,Rio,:heart_suit:,U+2665
2024-11-30,Rio,😭,U+1F62D
2024-11-30,Rio,🥰,U+1F970
2024-11-30,Rio,😂,U+1F602
2024-12-01,Mariam,:melting_face:,U+1FAE0
2024-12-01,Rio,😌,U+1F60C
2024-12-01,Rio,😌,U+1F60C
2024-12-01,Rio,:heart_suit:,U+2665
2024-12-02,Mariam,🥰,U+1F970
2024-12-02,Mariam,:melting_face:,U+1FAE0
2024-12-02,Mariam,🥰,U+1F970
2024-12-02,Mariam,🥰,U+1F970
2024-12-02,Rio,:smiling_face:,U+263A
2024-12-02,Rio,:heart_suit:,U+2665
2024-12-02,Rio,🥲,U+1F972
2024-12-02,Rio,🥲,U+1F972
2024-12-02,Rio,😂,U+1F602
2024-12-02,Rio,😂,U+1F602
2024-12-02,Rio,🥺,U+1F97A
2024-12-02,Rio,🥺,U+1F97A
2024-12-02,Rio,:heart_suit:,U+2665
2024-12-02,Rio,🥰,U+1F970
2024-12-02,Rio,:heart_suit:,U+2665
2024-12-02,Rio,💛,U+1F49B
2024-12-02,Rio,🥰,U+1F970
2024-12-02,Rio,:smiling_face:,U+263A
2024-12-02,Rio,:melting_face:,U+1FAE0
2024-12-02,Rio,😂,U+1F602
2024-12-02,Rio,🥲,U+1F972
2024-12-02,Rio,:heart_suit:,U+2665
2024-12-03,Mariam,😂,U+1F602
2024-12-03,Mariam,🥰,U+1F970
2024-12-03,Mariam,😂,U+1F602
2024-12-03,Mariam,😂,U+1F602
2024-12-03,Mariam,😂,U+1F602
2024-12-03,Mariam,😂,U+1F602
2024-12-03,Mariam,😂,U+1F602
2024-12-03,Mariam,🥰,U+1F970
2024-12-03,Rio,🥰,U+1F970
2024-12-03,Rio,🥰,U+1F970
2024-12-03,Rio,🥰,U+1F970
2024-12-03,Rio,🥺,U+1F97A
2024-12-03,Rio,🥺,U+1F97A
2024-12-03,Rio,🥺,U+1F97A
2024-12-03,Rio,🥺,U+1F97A
2024-12-03,Rio,🥺,U+1F97A
2024-12-03,Rio,🥺,U+1F97A
2024-12-03,Rio,🥺,U+1F97A
2024-12-03,Rio,:heart_suit:,U+2665
2024-12-03,Rio,:heart_suit:,U+2665
2024-12-03,Rio,🥰,U+1F970
2024-12-03,Rio,😂,U+1F602
2024-12-03,Rio,🥺,U+1F97A
2024-12-03,Rio,:heart_suit:,U+2665
2024-12-03,Rio,😂,U+1F602
2024-12-03,Rio,🥰,U+1F970
2024-12-03,Rio,🥰,U+1F970
2024-12-03,Rio,😂,U+1F602
2024-12-03,Rio,🥰,U+1F970
2024-12-04,Mariam,😂,U+1F602
2024-12-04,Mariam,😂,U+1F602
2024-12-04,Mariam,🥰,U+1F970
2024-12-04,Mariam,😂,U+1F602
2024-12-04,Mariam,😂,U+1F602
2024-12-04,Mariam,😂,U+1F602
2024-12-04,Mariam,😂,U+1F602
2024-12-04,Mariam,😂,U+1F602
2024-12-04,Mariam,😂,U+1F602
2024-12-04,Mariam,😂,U+1F602
2024-12-04,Mariam,😂,U+1F602
2024-12-04,Mariam,😂,U+1F602
2024-12-04,Rio,🥰,U+1F970
2024-12-04,Rio,😂,U+1F602
2024-12-04,Rio,🥺,U+1F97A
2024-12-04,Rio,:smiling_face:,U+263A
2024-12-04,Rio,😂,U+1F602
2024-12-04,Rio,:smiling_face:,U+263A
2024-12-04,Rio,:melting_face:,U+1FAE0
2024-12-04,Rio,:melting_face:,U+1FAE0
2024-12-04,Rio,:melting_face:,U+1FAE0
2024-12-04,Rio,🥰,U+1F970
2024-12-04,Rio,🥰,U+1F970
2024-12-04,Rio,🥲,U+1F972
2024-12-04,Rio,😂,U+1F602
2024-12-04,Rio,🥺,U+1F97A
2024-12-05,Mariam,:melting_face:,U+1FAE0
2024-12-05,Mariam,😂,U+1F602
2024-12-05,Rio,:smiling_face:,U+263A
2024-12-05,Rio,🥲,U+1F972
2024-12-06,Mariam,😂,U+1F602
2024-12-06,Mariam,😂,U+1F602
2024-12-06,Mariam,😂,U+1F602
2024-12-06,Mariam,😂,U+1F602
2024-12-06,Mariam,😂,U+1F602
2024-12-06,Mariam,😂,U+1F602
2024-12-06,Mariam,😂,U+1F602
2024-12-06,Mariam,😂,U+1F602
2024-12-06,Mariam,😂,U+1F602
2024-12-06,Mariam,😂,U+1F602
2024-12-06,Mariam,🥰,U+1F970
2024-12-06,Mariam,🥰,U+1F970
2024-12-06,Mariam,😂,U+1F602
2024-12-06,Mariam,😂,U+1F602
2024-12-06,Mariam,😂,U+1F602
2024-12-06,Mariam,😂,U+1F602
2024-12-06,Rio,😌,U+1F60C
2024-12-06,Rio,😂,U+1F602
2024-12-06,Rio,😂,U+1F602
2024-12-06,Rio,😂,U+1F602
2024-12-06,Rio,😂,U+1F602
2024-12-06,Rio,😂,U+1F602
2024-12-06,Rio,😂,U+1F602
2024-12-06,Rio,😂,U+1F602
2024-12-06,Rio,😂,U+1F602
2024-12-06,Rio,😂,U+1F602
2024-12-06,Rio,😂,U+1F602
2024-12-06,Rio,😂,U+1F602
2024-12-06,Rio,🥺,U+1F97A
2024-12-06,Rio,🥺,U+1F97A
2024-12-06,Rio,:melting_face:,U+1FAE0
2024-12-06,Rio,🥺,U+1F97A
2024-12-06,Rio,🥺,U+1F97A
2024-12-06,Rio,🥺,U+1F97A
2024-12-06,Rio,:melting_face:,U+1FAE0
2024-12-06,Rio,:heart_suit:,U+2665
2024-12-06,Rio,🥰,U+1F970
2024-12-06,Rio,😂,U+1F602
2024-12-06,Rio,:smiling_face:,U+263A
2024-12-06,Rio,😂,U+1F602
2024-12-06,Rio,😌,U+1F60C
2024-12-06,Rio,:heart_suit:,U+2665
2024-12-06,Rio,:heart_suit:,U+2665
2024-12-06,Rio,:heart_suit:,U+2665
2024-12-06,Rio,:heart_suit:,U+2665
2024-12-06,Rio,:heart_suit:,U+2665
2024-12-06,Rio,😂,U+1F602
2024-12-06,Rio,🥺,U+1F97A
2024-12-06,Rio,🥲,U+1F972
2024-12-06,Rio,:melting_face:,U+1FAE0
2024-12-06,Rio,:heart_suit:,U+2665
2024-12-06,Rio,:heart_suit:,U+2665
2024-12-07,Mariam,😂,U+1F602
2024-12-07,Mariam,😂,U+1F602
2024-12-07,Mariam,😂,U+1F602
2024-12-07,Mariam,😂,U+1F602
2024-12-07,Mariam,😂,U+1F602
2024-12-07,Mariam,😂,U+1F602
2024-12-07,Mariam,😂,U+1F602
2024-12-07,Mariam,😭,U+1F62D
2024-12-07,Mariam,🥰,U+1F970
2024-12-07,Mariam,😂,U+1F602
2024-12-07,Mariam,😂,U+1F602
2024-12-07,Mariam,😂,U+1F602
2024-12-07,Rio,🥺,U+1F97A
2024-12-07,Rio,🥺,U+1F97A
2024-12-07,Rio,🥰,U+1F970
2024-12-07,Rio,😂,U+1F602
2024-12-07,Rio,🥰,U+1F970
2024-12-07,Rio,🥰,U+1F970
2024-12-07,Rio,🥰,U+1F970
2024-12-07,Rio,😂,U+1F602
2024-12-07,Rio,🥺,U+1F97A
2024-12-07,Rio,:melting_face:,U+1FAE0
2024-12-07,Rio,:melting_face:,U+1FAE0
2024-12-07,Rio,:melting_face:,U+1FAE0
2024-12-07,Rio,:melting_face:,U+1FAE0
2024-12-07,Rio,:melting_face:,U+1FAE0
2024-12-07,Rio,:melting_face:,U+1FAE0
2024-12-07,Rio,😂,U+1F602
2024-12-07,Rio,:melting_face:,U+1FAE0
2024-12-07,Rio,:heart_suit:,U+2665
2024-12-07,Rio,:melting_face:,U+1FAE0
2024-12-07,Rio,🥰,U+1F970
2024-12-07,Rio,:melting_face:,U+1FAE0
2024-12-07,Rio,🥰,U+1F970
2024-12-07,Rio,😌,U+1F60C
2024-12-07,Rio,:heart_suit:,U+2665
2024-12-07,Rio,:heart_suit:,U+2665
2024-12-07,Rio,:heart_suit:,U+2665
2024-12-07,Rio,:heart_suit:,U+2665
2024-12-07,Rio,:melting_face:,U+1FAE0
2024-12-07,Rio,:heart_suit:,U+2665
2024-12-07,Rio,:heart_suit:,U+2665
2024-12-07,Rio,:heart_suit:,U+2665
2024-12-07,Rio,🥲,U+1F972
2024-12-07,Rio,:smiling_face:,U+263A
2024-12-07,Rio,🥲,U+1F972
2024-12-07,Rio,:smiling_face:,U+263A
2024-12-07,Rio,:smiling_face:,U+263A
2024-12-07,Rio,🥺,U+1F97A
2024-12-07,Rio,🥺,U+1F97A
2024-12-07,Rio,🥺,U+1F97A
2024-12-07,Rio,:melting_face:,U+1FAE0
2024-12-07,Rio,🥺,U+1F97A
2024-12-08,Mariam,🥰,U+1F970
2024-12-08,Mariam,🥰,U+1F970
2024-12-08,Mariam,🥰,U+1F970
2024-12-08,Mariam,🥰,U+1F970
2024-12-08,Mariam,🥰,U+1F970
2024-12-08,Mariam,🥰,U+1F970
2024-12-08,Mariam,🥰,U+1F970
2024-12-08,Mariam,🥰,U+1F970
2024-12-08,Mariam,🥰,U+1F970
2024-12-08,Mariam,😂,U+1F602
2024-12-08,Mariam,😭,U+1F62D
2024-12-08,Mariam,😂,U+1F602
2024-12-08,Mariam,😂,U+1F602
2024-12-08,Mariam,😂,U+1F602
2024-12-08,Mariam,😭,U+1F62D
2024-12-08,Mariam,🥺,U+1F97A
2024-12-08,Mariam,😂,U+1F602
2024-12-08,Mariam,😂,U+1F602
2024-12-08,Mariam,😂,U+1F602
2024-12-08,Mariam,😂,U+1F602
2024-12-08,Mariam,😂,U+1F602
2024-12-08,Mariam,😭,U+1F62D
2024-12-08,Mariam,🥺,U+1F97A
2024-12-08,Rio,:heart_suit:,U+2665
2024-12-08,Rio,:melting_face:,U+1FAE0
2024-12-08,Rio,😌,U+1F60C
2024-12-08,Rio,😌,U+1F60C
2024-12-08,Rio,😌,U+1F60C
2024-12-08,Rio,:smiling_face:,U+263A
2024-12-08,Rio,😂,U+1F602
2024-12-08,Rio,😂,U+1F602
2024-12-08,Rio,😌,U+1F60C
2024-12-08,Rio,😌,U+1F60C
2024-12-08,Rio,:heart_suit:,U+2665
2024-12-08,Rio,:melting_face:,U+1FAE0
2024-12-08,Rio,:melting_face:,U+1FAE0
2024-12-08,Rio,:melting_face:,U+1FAE0
2024-12-08,Rio,:melting_face:,U+1FAE0
2024-12-08,Rio,:melting_face:,U+1FAE0
2024-12-08,Rio,:melting_face:,U+1FAE0
2024-12-08,Rio,:melting_face:,U+1FAE0
2024-12-08,Rio,:melting_face:,U+1FAE0
2024-12-08,Rio,:melting_face:,U+1FAE0
2024-12-08,Rio,:melting_face:,U+1FAE0
2024-12-08,Rio,:melting_face:,U+1FAE0
2024-12-08,Rio,:melting_face:,U+1FAE0
2024-12-08,Rio,:melting_face:,U+1FAE0
2024-12-08,Rio,:melting_face:,U+1FAE0
2024-12-08,Rio,:melting_face:,U+1FAE0
2024-12-08,Rio,:melting_face:,U+1FAE0
2024-12-08,Rio,:melting_face:,U+1FAE0
2024-12-08,Rio,😂,U+1F602
2024-12-08,Rio,🥰,U+1F970
2024-12-08,Rio,:smiling_face:,U+263A
2024-12-08,Rio,😂,U+1F602
2024-12-08,Rio,:heart_suit:,U+2665
2024-12-08,Rio,😂,U+1F602
2024-12-08,Rio,:heart_suit:,U+2665
2024-12-08,Rio,:heart_suit:,U+2665
2024-12-08,Rio,🥰,U+1F970
2024-12-08,Rio,:smiling_face:,U+263A
2024-12-09,Mariam,😂,U+1F602
2024-12-09,Mariam,😂,U+1F602
2024-12-09,Mariam,😂,U+1F602
2024-12-09,Mariam,😂,U+1F602
2024-12-09,Mariam,😂,U+1F602
2024-12-09,Mariam,😂,U+1F602
2024-12-09,Mariam,😂,U+1F602
2024-12-09,Mariam,🥺,U+1F97A
2024-12-09,Rio,🥰,U+1F970
2024-12-09,Rio,😂,U+1F602
2024-12-09,Rio,😌,U+1F60C
2024-12-09,Rio,:heart_suit:,U+2665
2024-12-10,Mariam,🥺,U+1F97A
2024-12-10,Mariam,:heart_suit:,U+2665
2024-12-10,Rio,😌,U+1F60C
2024-12-10,Rio,:heart_suit:,U+2665
2024-12-11,Mariam,🥰,U+1F970
2024-12-11,Mariam,🥰,U+1F970
2024-12-11,Mariam,🥰,U+1F970
2024-12-11,Mariam,🥰,U+1F970
2024-12-11,Mariam,🥰,U+1F970
2024-12-11,Rio,:smiling_face:,U+263A
2024-12-11,Rio,🥰,U+1F970
2024-12-11,Rio,🥺,U+1F97A
2024-12-11,Rio,🥰,U+1F970
2024-12-11,Rio,🥰,U+1F970
2024-12-11,Rio,:smiling_face:,U+263A
2024-12-12,Mariam,:heart_suit:,U+2665
2024-12-12,Mariam,🥺,U+1F97A
2024-12-12,Mariam,:melting_face:,U+1FAE0
2024-12-12,Mariam,:melting_face:,U+1FAE0
2024-12-12,Mariam,:melting_face:,U+1FAE0
2024-12-12,Mariam,:heart_suit:,U+2665
2024-12-12,Mariam,:melting_face:,U+1FAE0
2024-12-12,Mariam,😂,U+1F602
2024-12-12,Mariam,😂,U+1F602
2024-12-12,Mariam,😂,U+1F602
2024-12-12,Mariam,😂,U+1F602
2024-12-12,Mariam,:melting_face:,U+1FAE0
2024-12-12,Mariam,:melting_face:,U+1FAE0
2024-12-12,Mariam,:melting_face:,U+1FAE0
2024-12-12,Mariam,:melting_face:,U+1FAE0
2024-12-12,Mariam,:melting_face:,U+1FAE0
2024-12-12,Mariam,😂,U+1F602
2024-12-12,Mariam,😂,U+1F602
2024-12-12,Mariam,🥰,U+1F970
2024-12-12,Mariam,😂,U+1F602
2024-12-12,Mariam,😂,U+1F602
2024-12-12,Mariam,😂,U+1F602
2024-12-12,Mariam,:heart_suit:,U+2665
2024-12-12,Mariam,:heart_suit:,U+2665
2024-12-12,Mariam,:heart_suit:,U+2665
2024-12-12,Rio,:heart_suit:,U+2665
2024-12-12,Rio,:melting_face:,U+1FAE0
2024-12-12,Rio,🥺,U+1F97A
2024-12-12,Rio,:melting_face:,U+1FAE0
2024-12-12,Rio,:heart_suit:,U+2665
2024-12-12,Rio,:heart_suit:,U+2665
2024-12-12,Rio,🥰,U+1F970
2024-12-12,Rio,:heart_suit:,U+2665
2024-12-12,Rio,😂,U+1F602
2024-12-12,Rio,🥰,U+1F970
2024-12-12,Rio,🥰,U+1F970
2024-12-12,Rio,😂,U+1F602
2024-12-12,Rio,😂,U+1F602
2024-12-12,Rio,😂,U+1F602
2024-12-12,Rio,:heart_suit:,U+2665
2024-12-12,Rio,:smiling_face:,U+263A
2024-12-12,Rio,:heart_suit:,U+2665
2024-12-12,Rio,:melting_face:,U+1FAE0
2024-12-12,Rio,:heart_suit:,U+2665
2024-12-12,Rio,:heart_suit:,U+2665
2024-12-12,Rio,:heart_suit:,U+2665
2024-12-12,Rio,:heart_suit:,U+2665
2024-12-12,Rio,:heart_suit:,U+2665
2024-12-12,Rio,:heart_suit:,U+2665
2024-12-13,Mariam,😭,U+1F62D
2024-12-13,Mariam,😂,U+1F602
2024-12-13,Mariam,😂,U+1F602
2024-12-13,Mariam,😂,U+1F602
2024-12-13,Mariam,:heart_suit:,U+2665
2024-12-13,Mariam,🥰,U+1F970
2024-12-13,Mariam,😂,U+1F602
2024-12-13,Mariam,😂,U+1F602
2024-12-13,Mariam,:heart_suit:,U+2665
2024-12-13,Mariam,😂,U+1F602
2024-12-13,Mariam,😂,U+1F602
2024-12-13,Mariam,😂,U+1F602
2024-12-13,Mariam,😂,U+1F602
2024-12-13,Mariam,😂,U+1F602
2024-12-13,Mariam,😂,U+1F602
2024-12-13,Mariam,😂,U+1F602
2024-12-13,Rio,😂,U+1F602
2024-12-13,Rio,😂,U+1F602
2024-12-13,Rio,🥺,U+1F97A
2024-12-13,Rio,🥺,U+1F97A
2024-12-13,Rio,🥺,U+1F97A
2024-12-13,Rio,🥰,U+1F970
2024-12-13,Rio,😌,U+1F60C
2024-12-13,Rio,:smiling_face:,U+263A
2024-12-13,Rio,:smiling_face:,U+263A
2024-12-13,Rio,🥲,U+1F972
2024-12-13,Rio,😂,U+1F602
2024-12-13,Rio,:heart_suit:,U+2665
2024-12-13,Rio,:smiling_face:,U+263A
2024-12-13,Rio,😌,U+1F60C
2024-12-13,Rio,🥲,U+1F972
2024-12-13,Rio,🥲,U+1F972
2024-12-13,Rio,🥲,U+1F972
2024-12-15,Mariam,😂,U+1F602
2024-12-15,Mariam,😂,U+1F602
2024-12-15,Mariam,😂,U+1F602
2024-12-15,Mariam,:heart_suit:,U+2665
2024-12-15,Mariam,:heart_suit:,U+2665
2024-12-15,Mariam,:heart_suit:,U+2665
2024-12-15,Mariam,:heart_suit:,U+2665
2024-12-15,Mariam,😭,U+1F62D
2024-12-15,Mariam,😭,U+1F62D
2024-12-15,Mariam,😂,U+1F602
2024-12-15,Mariam,😂,U+1F602
2024-12-15,Mariam,😂,U+1F602
2024-12-15,Mariam,😂,U+1F602
2024-12-15,Mariam,😂,U+1F602
2024-12-15,Mariam,😂,U+1F602
2024-12-15,Mariam,🥲,U+1F972
2024-12-15,Mariam,😭,U+1F62D
2024-12-15,Mariam,😂,U+1F602
2024-12-15,Mariam,😭,U+1F62D
2024-12-15,Mariam,🥺,U+1F97A
2024-12-15,Mariam,🥺,U+1F97A
2024-12-15,Mariam,😭,U+1F62D
2024-12-15,Mariam,😭,U+1F62D
2024-12-15,Mariam,😭,U+1F62D
2024-12-15,Mariam,:heart_suit:,U+2665
2024-12-15,Mariam,:heart_suit:,U+2665
2024-12-15,Mariam,:heart_suit:,U+2665
2024-12-15,Rio,😂,U+1F602
2024-12-15,Rio,😂,U+1F602
2024-12-15,Rio,😂,U+1F602
2024-12-15,Rio,😂,U+1F602
2024-12-15,Rio,🥺,U+1F97A
2024-12-15,Rio,:heart_suit:,U+2665
2024-12-15,Rio,🥰,U+1F970
2024-12-15,Rio,:melting_face:,U+1FAE0
2024-12-15,Rio,:melting_face:,U+1FAE0
2024-12-15,Rio,😂,U+1F602
2024-12-15,Rio,🥺,U+1F97A
2024-12-15,Rio,🥺,U+1F97A
2024-12-15,Rio,🥰,U+1F970
2024-12-15,Rio,🥺,U+1F97A
2024-12-15,Rio,:melting_face:,U+1FAE0
2024-12-15,Rio,:heart_suit:,U+2665
2024-12-15,Rio,:heart_suit:,U+2665
2024-12-15,Rio,:heart_suit:,U+2665
2024-12-16,Mariam,🥺,U+1F97A
2024-12-16,Mariam,:heart_suit:,U+2665
2024-12-16,Mariam,😂,U+1F602
2024-12-16,Mariam,😂,U+1F602
2024-12-16,Mariam,😂,U+1F602
2024-12-16,Mariam,😂,U+1F602
2024-12-16,Mariam,😂,U+1F602
2024-12-16,Mariam,😂,U+1F602
2024-12-16,Mariam,😂,U+1F602
2024-12-16,Mariam,😂,U+1F602
2024-12-16,Mariam,😂,U+1F602
2024-12-16,Mariam,😂,U+1F602
2024-12-16,Mariam,🥰,U+1F970
2024-12-16,Mariam,:heart_suit:,U+2665
2024-12-16,Mariam,:heart_suit:,U+2665
2024-12-16,Rio,🥰,U+1F970
2024-12-16,Rio,😂,U+1F602
2024-12-16,Rio,😌,U+1F60C
2024-12-16,Rio,:heart_suit:,U+2665
2024-12-16,Rio,:heart_suit:,U+2665
